Exemplar,Target,Count
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000011_cropped.jpg,73.47804260253906
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000012_cropped.jpg,46.82111358642578
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000000_cropped.jpg,5.745326042175293
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000001_cropped.jpg,6.301401615142822
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000002_cropped.jpg,6.201206207275391
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000003_cropped.jpg,4.2947282791137695
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000004_cropped.jpg,5.394545555114746
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000005_cropped.jpg,5.354794025421143
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000006_cropped.jpg,7.270700931549072
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000007_cropped.jpg,6.487523555755615
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000008_cropped.jpg,4.64424467086792
exemp1,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000009_cropped.jpg,6.769148826599121
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000000_cropped.jpg,13.832450866699219
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000001_cropped.jpg,13.301324844360352
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000002_cropped.jpg,12.041821479797363
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000003_cropped.jpg,9.865375518798828
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000004_cropped.jpg,11.615348815917969
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000005_cropped.jpg,10.434623718261719
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000006_cropped.jpg,15.278093338012695
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000007_cropped.jpg,13.82706356048584
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000008_cropped.jpg,9.714445114135742
exemp2,04-25-23_SEN06_1.2_1_000-100.7dk9xc26.000009_cropped.jpg,10.713700294494629
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000023_cropped.jpg,12.095545768737793
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000019_cropped.jpg,4.378020286560059
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000018_cropped.jpg,5.166895866394043
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000017_cropped.jpg,8.460382461547852
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000016_cropped.jpg,6.009669303894043
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000015_cropped.jpg,5.52491569519043
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000014_cropped.jpg,8.84933090209961
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000022_cropped.jpg,11.606451034545898
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000021_cropped.jpg,10.055961608886719
exemp1,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000020_cropped.jpg,8.308525085449219
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000023_cropped.jpg,25.99561309814453
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000019_cropped.jpg,8.0438232421875
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000018_cropped.jpg,10.089949607849121
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000017_cropped.jpg,16.394248962402344
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000016_cropped.jpg,12.529462814331055
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000015_cropped.jpg,10.904260635375977
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000014_cropped.jpg,20.514801025390625
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000022_cropped.jpg,20.63225555419922
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000021_cropped.jpg,22.028316497802734
exemp2,04-25-23_SEN06_1.2_1_200-300.7dk9hg5n.000020_cropped.jpg,14.273284912109375
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000466_cropped.jpg,7.186309814453125
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000465_cropped.jpg,5.384573936462402
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000464_cropped.jpg,5.040533065795898
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000463_cropped.jpg,4.815040588378906
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000462_cropped.jpg,5.077942848205566
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000461_cropped.jpg,11.339712142944336
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000460_cropped.jpg,6.9063286781311035
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000459_cropped.jpg,6.538989543914795
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000458_cropped.jpg,8.292760848999023
exemp1,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000467_cropped.jpg,6.936079502105713
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000466_cropped.jpg,13.057214736938477
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000465_cropped.jpg,10.971113204956055
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000464_cropped.jpg,11.054141998291016
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000463_cropped.jpg,10.351091384887695
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000462_cropped.jpg,12.33791732788086
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000461_cropped.jpg,17.110572814941406
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000460_cropped.jpg,13.113835334777832
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000459_cropped.jpg,14.972455978393555
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000458_cropped.jpg,17.099145889282227
exemp2,04-25-23_SEN06_1.2_1_300-400.7dk9a7h1.000467_cropped.jpg,13.509504318237305
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000178_cropped.jpg,4.680849075317383
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000177_cropped.jpg,4.493708610534668
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000176_cropped.jpg,5.070713520050049
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000175_cropped.jpg,4.627485275268555
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000174_cropped.jpg,5.108116626739502
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000173_cropped.jpg,6.015590667724609
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000172_cropped.jpg,7.989020824432373
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000171_cropped.jpg,5.748105525970459
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000170_cropped.jpg,6.8718366622924805
exemp1,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000179_cropped.jpg,6.483617782592773
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000178_cropped.jpg,10.917779922485352
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000177_cropped.jpg,10.568387985229492
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000176_cropped.jpg,10.26546859741211
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000175_cropped.jpg,9.376302719116211
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000174_cropped.jpg,10.774520874023438
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000173_cropped.jpg,13.209587097167969
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000172_cropped.jpg,13.784514427185059
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000171_cropped.jpg,11.330955505371094
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000170_cropped.jpg,15.756946563720703
exemp2,04-25-23_SEN06_1.2_1_100-200.7dk9pad2.000179_cropped.jpg,11.121620178222656
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000044_cropped.jpg,6.672331809997559
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000048_cropped.jpg,6.969857692718506
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000046_cropped.jpg,4.6269145011901855
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000047_cropped.jpg,5.727313041687012
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000045_cropped.jpg,5.966790676116943
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000049_cropped.jpg,5.731299877166748
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000050_cropped.jpg,5.080251693725586
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000051_cropped.jpg,7.333823204040527
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000052_cropped.jpg,4.309206962585449
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000053_cropped.jpg,4.882114410400391
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000044_cropped.jpg,10.001640319824219
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000048_cropped.jpg,10.842315673828125
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000046_cropped.jpg,8.838858604431152
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000047_cropped.jpg,9.780932426452637
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000045_cropped.jpg,12.591485023498535
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000049_cropped.jpg,9.785604476928711
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000050_cropped.jpg,9.529993057250977
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000051_cropped.jpg,11.416646957397461
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000052_cropped.jpg,8.694901466369629
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000053_cropped.jpg,8.054228782653809
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000058_cropped.jpg,27.36990737915039
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000057_cropped.jpg,26.045930862426758
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000056_cropped.jpg,21.23308563232422
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000055_cropped.jpg,27.4615478515625
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000054_cropped.jpg,22.892467498779297
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000053_cropped.jpg,31.14507484436035
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000052_cropped.jpg,33.91331481933594
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000051_cropped.jpg,28.2340145111084
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000050_cropped.jpg,19.17392349243164
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000059_cropped.jpg,28.862564086914062
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000058_cropped.jpg,52.49226760864258
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000057_cropped.jpg,49.625694274902344
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000056_cropped.jpg,31.434833526611328
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000055_cropped.jpg,42.55702209472656
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000054_cropped.jpg,46.785804748535156
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000053_cropped.jpg,54.906898498535156
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000052_cropped.jpg,48.638427734375
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000051_cropped.jpg,52.510013580322266
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000050_cropped.jpg,44.463661193847656
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000059_cropped.jpg,56.75445556640625
